,Tuesday 25th,,,,,
19:45,Everton,,,Newcastle,Over 1.5 goals,60
19:45,Leeds,,,Leicester,Over 1.5 goals,50
19:45,Nottingham,,,Brighton,Over 1.5 goals,80
19:45,Tottenham,,,Man United,Over 2.5 goals,50
19:45,Westham,,,Liverpool,Over 2.5 goals,80
19:45,Wolves,,,Crystal Palace,Card O - 2.5,50
20:00,Aston Villa,,,Fulham,1X,70
,,,,,,
,Wednesday 26th,,,,,
19:45,Chelsea,,,Brentford,1X,60
19:45,Southampton,,,Bournemouth,GG,60
20:00,Man City,,,Arsenal,Over 1.5 goals,60
