,Saturday 11th,,,,,
13:30,Bournemouth,1,0,Liverpool,2,loss
13:30,Bournemouth,3,8,Liverpool,1X2 Corner - 2,won
16:00,Everton,1,0,Brentford,Over 1.5 goals,loss
16:00,Leeds,2,2,Brighton,Over 1.5 goals,won
16:00,Leeds,4,7,Brighton,Over 7.5 Corners,won
16:00,Leicester,1,3,Chelsea,X2,won
16:00,Tottenham,3,1,Nottingham,Over 1.5 goals,won
15:00,Crystal Palace,2,6,Man City,1X2 Corner - 2,won
,,,,,,
,SUNDAY 12th,,,,,
15:00,Fulham,0,3,Arsenal,2,won
15:00,Fulham,4,8,Arsenal,Over 7.5 Corners,won
15:00,Man Utd,0,0,Southampton,1,loss
15:00,Man Utd,0,0,Southampton,Over 1.5 goals,loss
15:00,Man Utd,7,8,Southampton,1X2 Corners - 1,loss
15:00,West Ham,1,1,Aston Villa,Over 1.5 goals,won
15:00,West Ham,12,2,Aston Villa,Home Over 3.5 Corners,won
17:30,Newcastle,2,1,Wolves,1X,won
