,FRIDAY 17th,,,,,
20:00,M'gladbach,2,2,W. Bremen,1 or Over 2.5,WON
,,,,,,
,SATURDAY 18th,,,,,
15:30,Bochum,1,0,RB Leipzig,Over 1.5 goals,LOSS
15:30,FC Augsburg,1,1,Schalke 04,Over 1.5 goals,WON
15:30,FC Augsburg,9,6,Schalke 04,Over 7.5 Corners,WON
15:30,Hoffenheim,3,1,Hertha Berlin,Over 1.5 goals,WON
15:30,Hoffenheim,8,9,Hertha Berlin,Over 7.5 Corners,WON
15:30,Stuttgart,0,1,Wolfsburg,Over 1.5 goals,LOSS
18:30,B. Dortmund,6,1,Cologne,1 or Over 2.5,WON
18:30,B. Dortmund,1,6,Cologne,Over 7.5 Corners,LOSS
,,,,,,
,SUNDAY 19th,,,,,
14:30,Union Berlin,2,0,E. Frankfurt,X2,LOSS
16:30,B. Leverkusen,2,1,Bayern Munich,GG or Over 2.5,WON
16:30,B. Leverkusen,5,3,Bayern Munich,Over 7.5 Corners,WON
18:30,Mainz,,,SC Freiburg,1X,70
