,FRIDAY 17th,,,,,
17:30,Sassuolo,1,0,Spezia,1 or Over 2.5 goals,WON
19:45,Atalanta,2,1,Empoli,1,WON
,,,,,,
,SATURDAY 18th,,,,,
14:00,Monza,1,1,Cremonese,Over 1.5 goals,WON
17:00,Salernitana,2,2,Bologna,Over 1.5 goals,WON
17:00,Udinese,3,1,AC Milan,12,WON
,,,,,,
,SUNDAY 19th,,,,,
11:30,Sampdoria,5,8,Verona,Over 7.5 Corners,WON
14:00,Fiorentina,1,0,Lecce,1X & Under 4.5,WON
14:00,Torino,0,4,Napoli,X2 & Under 4.5,WON
17:00,Lazio,1,0,Roma,HT Under 1.5 goals,WON
19:45,Inter Milan,,,Juventus,HT Under 1.5 goals,65
19:45,Inter Milan,,,Juventus,Over 7.5 Corners,70
