,FRIDAY 30th,,,,,
19:30,E. Frankfurt,1,1,Bochum,Over 1.5 goals,WON
19:30,E. Frankfurt,15,2,Bochum,1X2 Corners - 1,WON
,,,,,,
,SATURDAY 1st,,,,,
14:30,Union Berlin,3,0,Stuttgart,Over 1.5 goals,WON
14:30,Leipzig,0,3,Mainz,1 or Over 2.5,WON
14:30,SC Freiburg,1,1,Hertha Berlin,12,LOSS
14:30,Schalke 04,0,3,B. Leverkusen,Over 1.5 goals,WON
14:00,Wolfsburg,2,2,FC Augsburg,Over 1.5 goals,WON
17:30,Bayern Munich,4,2,B. Dortmund,1,WON
,,,,,,
,SUNDAY 2nd,,,,,
14:30,Cologne,0,0,M'gladbach,Over 1.5,LOSS
16:30,W. Bremen,1,2,Hoffenheim,Over 1.5 goals,WON
