,WEDNESDAY 1st,,,,,
19:00,Marítimo,,,FC Porto,2,60
15:00,Arouca,,,Benfica,Over 8.5 Corners,60
15:00,Sporting Lisbon,,,Sporting Braga,Over 8.5 Corners,80
,,,,,,
,SUNDAY 5th,,,,,
14:00,Benfica,,,Casa Pia AC,1,80
16:30,FC Porto,,,Vizela,Over 8.5 Corners,60
16:30,Rio Ave,,,Sporting Lisbon,Over 1.5,60
16:30,Sporting Braga,,,FC Famalicao,1X & Under 4.5,60
