,SATURDAY 4th,,,,,
16:00,Dundee Utd,10,5,Aberdeen,Over 7.5 Corners,won
16:00,Livingston,1,4,Hibernian,Over 1.5,won
16:00,Rangers,7,4,Kilmarnock,1X2 Corner - 1,won
19:00,Dundee Utd,1,3,Aberdeen,X2,won
,,,,,,
19:00,Portimonense,0,1,Sporting Lisbon,Over 1.5,loss
19:00,Portimonense,0,1,Sporting Lisbon,2,won
21:30,Chaves,0,2,FC Porto,2,won
21:30,Chaves,0,2,FC Porto,Over 1.5,won
,,,,,,
,BELGIUM Division B,,,,,
20:00,Beveren,2,1,RWD Molenbeek,GG or Over 2.5 goals,won
,,,,,,
,SWITZERLAND,,,,,
18:00,Winterthur,1,1,Young Boys,2 or Over 2.5,loss
20:30,Luzern,0,1,Basel,2 or Over 2.5,won
,,,,,,
,AUSTRIA,,,,,
17:00,Austria Lustenau,0,2,Sturm Graz,Over 1.5 goals,won
20:30,Hartberg,2,1,Wolfsberger,2 or Over 2.5,won
,,,,,,
,Chech Rep,,,,,
18:00,Zbrojovka Brno,1,1,Fastav Zlin,Over 1.5 goals,won
15:00,Viktoria Plazen,1,1,Sigma Olomouc,1 or GG,won
18:00,Sparta Prague,4,1,Teplice,1 or Over 2.5,won
,,,,,,
,SUNDAY 5th,,,,,
13:00,St Mirren,1,5,Celtic,2,won
21:30,Sporting Braga,,,Rio Ave,Over 1.5 goals,60
,,,,,,
,Greece,,,,,
15:00,Olympiacos,6,0,Levadiakos,1,won
18:30,OFI Crete,0,3,AEK Athens,2,won
19:30,PAOK*,4,0,Ionikos,1,won
,,,,,,
,Denmark,,,,,
14:00,Viborg,2,2,Randers,Over 1.5 goals,won
16:00,Lyngby,1,0,Broendby,Over 1.5 goals,loss
