,SATURDAY 18th,,,,,
21:30,FC Porto,1,0,Rio Ave,1X & Under 4.5,won
,,,,,,
,SATURDAY 18th,,,,,
16:00,Celtic,8,0,Aberdeen,Over 8.5 Corners,loss
16:00,Hibernian,2,0,Kilmarnock,Under 3.5 goals,won
16:00,Livingston,0,3,Ranger,2,won
,,,,,,
,SUNDAY 19th,,,,,
19:00,Sporting Braga,2,0,Arouca,1,won
19:00,Sporting Braga,2,0,Arouca,Over 1.5,won
,,,,,,
13:30,Cercle Brugge,2,2,Club Brugge,X2,won
16:00,Gent,2,0,Oud-Heverlee,1,won
18:30,Kortrijk,2,2,Anderlecht,X or Over 1.5,won
,,,,,,
15:00,Lamia,0,3,Olympiacos,X2 & Under 4.5,won
,,,,,,
16:30,Basel,2,2,Servette,GG or Over 2.5,won
,,,,,,
14:30,WSG Tirol,1,3,Salzburg,2,won
,,,,,,
16:00,Cluj,3,1,ACS Champions,1X & Under 4.5,won
16:00,FCSB,1,1,CS Universitatea,1X & Under 4.5,won
,,,,,,
15:00,Slovacko,2,0,Viktoria Plazen,2 or Over 2.5,loss
18:00,Sparta Prague,3,0,Jablonec,1X & Under 4.5,won
,,,,,,
15:00,NK Varazdin,1,3,Dinamo Zagreb,X2,won
,,,,,,
15:00,Liverpool U21,0,0,Chelsea U21,2 or Over 2.5,loss
12:30,Juventus U23,0,2,Lecco,1X & Under 4.5,loss
