,FRIDAY 3th,,,,,
19:30,B. Dortmund,2,1,Leipzig,GG or Over 2.5,won
,,,,,,
,SATURDAY 4th,,,,,
14:30,Union Berlin,0,0,Cologne,Over 1.5 goals,loss
14:30,Bochum,0,2,Schalke 04,Away Over 0.5,won
14:30,FC Augsburg,2,1,W. Bremen,Over 1.5,won
14:30,M'gladbach,0,0,SC Freiburg,Over 1.5 goals,loss
17:30,Mainz,1,0,Hoffenheim,2 or Over 2.5,loss
17:30,Stuttgart,1,2,Bayern Munich,Over 1.5,won
,,,,,,
,SUNDAY 5th,,,,,
14:30,B. leverkusen,4,1,Hertha Berlin,1DNB,won
16:30,Wolfsburg,2,2,E. Frankfurt,Over 1.5 goals,won
16:30,Wolfsburg,4,5,E. Frankfurt,Over 7.5 Corners,won
