,SATURDAY 4th,,,,,
14:00,Getafe,3,2,Girona,HT Under 1.5 goals,loss
16:15,Almeria,0,2,Villarreal,2 or Over 2.5 goals,won
17:00,Real Mallorca,0,1,Elche,1X,loss
17:00,Real Mallorca,6,7,Elche,1X2 Corner - 1,loss
21:00,Atletico Madrid,6,1,Sevilla,Over 1.5 goals,won
21:00,Atletico Madrid,7,3,Sevilla,1X2 Corner - 1,won
,,,,,,
,SUNDAY 5th,,,,,
14:00,Real Valladolid,2,1,Espanyol,Over 1.5 goals,won
16:15,Barcelona,1,0,Valencia,1X,won
18:30,Rayo Vallecano,0,0,Athletic Bilbao,12,loss
18:30,Rayo Vallecano,7,9,Athletic Bilbao,Away Over 3.5 Corners,won
21:00,Real Betis,,,Real Madrid,X2,80
