,SATURDAY 11th,,,,,
17:00,Napoli,2,0,Atalanta,1X,won
19:45,Bologna,0,0,Lazio,X2,won
17:00,Auxerre,0,0,Rennes,X2,won
21:00,Brest,1,2,PSG,2,won
16:00,Leeds,4,7,Brighton,Over 7.5 Corners,won
16:00,Leicester,1,3,Chelsea,X2,won
15:00,Crystal Palace,2,6,Man City,1X2 Corner - 2,won
14:00,Real Madrid,3,1,Espanyol,1,won
18:45,Fortuna Sittard,0,3,FC Twente,Over 1.5 goals,won
20:00,AZ Alkmaar,1,0,Groningen,1,won
21:00,Sparta Rotherdam,3,1,Vitesse Arnhem,Over 1.5 goals,won
15:30,E. Frankfurt,1,1,Stuttgart,Home Over 0.5,won
15:30,RB Leipzig,3,0,M'gladbach,Over 1.5 goals,won
17:30,Schalke 04,3,6,B. Dortmund,Over 7.5 Corners,won
,,,,,,
,SUNDAY  12th,,,,,
16:30,Marítimo,0,3,Benfica,2,won
16:30,Sporting Lisbon,3,0,Boavista,1,won
15:30,SC Freiburg,1,1,Hoffenheim,Over 1.5 goals,won
17:30,W. Bremen,2,3,B. Leverkusen,X2,won
20:30,Wolfsburg,1,1,Union Berlin,Over 1.5 goals,won
12:15,NEC Nijmegen,2,2,FC Utrecht,Over 1.5 goals,won
14:30,Heenreveen,2,4,Ajax,2,won
16:45,PSV Eindhoven,5,2,Cambuur,1,won
21:00,Athletic Bilbao,0,1,Barcelona,X2,won
15:00,Fulham,4,8,Arsenal,Over 7.5 Corners,won
15:00,Man Utd,0,0,Southampton,1,loss
15:00,West Ham,1,1,Aston Villa,Over 1.5 goals,won
15:00,West Ham,12,2,Aston Villa,Home Over 3.5 Corners,won
17:30,Newcastle,2,1,Wolves,1X,won
13:00,Clermont,0,4,RC Lens,X2,won
15:00,AC Ajaccio,0,1,Montpellier,Over 1.5 goals,loss
15:00,Lille,2,2,Lyon,Over 1.5 goals,won
17:00,Monaco,0,1,Reims,Over 1.5 goals,loss
17:00,Monaco,3,3,Reims,1x2 Corner - 1,loss
17:00,Nantes,1,10,Nice,Over 7.5 Corners,won
20:45,Marseille,2,2,Strasbourg,Over 1.5 goals,won
11:30,Lecce,9,1,Torino,Under 12.5 Corners,won
14:00,Cremonese,0,2,Fiorentina,X2,won
17:00,Roma,3,4,Sassuolo,1X & Under 4.5 goals,loss
19:45,Juventus,4,2,Sampdoria,1X & Under 4.5 goals,loss
