,SATURDAY 11th,,,,,
13:30,Bournemouth,1,0,Liverpool,2,loss
16:00,Leeds,2,2,Brighton,2,loss
16:00,Leicester,1,3,Chelsea,2,won
16:00,Tottenham,3,1,Nottingham,1,won
15:00,Crystal Palace,0,1,Man City,12 & Under 4.5 goals,won
17:00,Napoli,2,0,Atalanta,1,won
19:45,Bologna,0,0,Lazio,2,loss
14:00,Real Madrid,3,1,Espanyol,1,won
15:30,Bayern Munich,5,3,Augsburg,1,won
15:30,RB Leipzig,3,0,M'gladbach,1,won
17:30,Schalke 04,2,2,B. Dortmund,2,loss
16:30,Marítimo,0,3,Benfica,2,won
16:30,Sporting Lisbon,3,0,Boavista,1,won
16:30,Vizela,1,4,Sporting Braga,2,won
17:00,Auxerre,0,0,Rennes,2,loss
21:00,Brest,1,2,PSG,2,won
18:45,Fortuna Sittard,0,3,FC Twente,2,won
20:00,AZ Alkmaar,1,0,Groningen,1,won
21:00,Sparta Rotherdam,3,1,Vitesse Arnhem,Over 2.5 goals,won
,,,,,,
,SUNDAY 12th,,,,,
15:00,Fulham,0,3,Arsenal,2,won
15:00,Man Utd,0,0,Southampton,1,loss
15:00,West Ham,1,1,Aston Villa,GG,won
14:00,Cremonese,0,2,Fiorentina,2,won
17:00,Roma,3,4,Sassuolo,1,loss
19:45,Juventus,4,2,Sampdoria,1,won
16:15,Sevilla,2,1,Almeria,1,won
21:00,Athletic Bilbao,0,1,Barcelona,X,loss
14:30,Heenreveen,2,4,Ajax,2,won
16:45,PSV Eindhoven,5,2,Cambuur,1,won
20:00,Feyenoord,2,1,FC Volendam,1,won
15:30,SC Freiburg,2,1,Hoffenheim,Over 2.5 goals,won
17:30,W. Bremen,2,3,B. Leverkusen,2,won
20:30,Wolfsburg,1,1,Union Berlin,1,loss
13:00,Clermont,0,4,RC Lens,2,won
15:00,AC Ajaccio,0,1,Montpellier,2,won
17:00,Monaco,0,1,Reims,1,loss
20:45,Marseille,2,2,Strasbourg,1,loss
