,Saturday 18th,,,,,
12:30,Aston Villa,2,4,Arsenal,X2,won
15:00,Brentford,0,1,Crystal Palace,1HT Under 1.5 goals,won
15:00,Brighton,0,1,Fulham,"Over 1.5 goals, Over 7.5 Corners",loss
15:00,Chelsea,0,1,Southampton,1,loss
15:00,Everton,6,4,Leeds Utd,Corner Over 7.5,won
17:30,Nottingham,0,10,Man City,1X2 Corners - 2,won
14:00,Wolves,18,21,Bournemouth,Under 44.5 Throw-ins,won
17:30,Newcastle,6,7,Liverpool,Corner Over 7.5,won
17:30,Newcastle,0,2,Liverpool,HT Under 1.5 goals,loss
,,,,,,
,Sunday 19th,,,,,
14:00,Man Utd,3,0,Leicester,1X,won
14:00,Man Utd,6,6,Leicester,1X2 Corners - 1,loss
16:30,Tottenham,2,0,West Ham,Over 1.5 goals,won
16:30,Tottenham,6,5,West Ham,H Over 3.5 Corners,won
