,FRIDAY 24th,,,,,
19:00,Sparta Rotterdam,0,3,FC Utrecht,Over 1.5 goals,won
,,,,,,
,SATURDAY 25th,,,,,
17:45,Groningen,3,0,Excelsior,Over 1.5 goals,won
19:00,Heerenveen,1,4,RKC Waalwijk,1 or Over 2.5,won
19:00,AZ Alkmaar,2,1,Cambuur,1,won
20:00,NEC Nijmegen,3,0,FC Volendam,Over 1.5 goals,won
,,,,,,
,SUNDAY 26th,,,,,
11:15,Fortuna Sittard,2,4,Feyenoord,2,won
13:30,Emmen,2,2,Go Ahead Eagles,Over 1.5 goals,won
13:00,Vitesse Arnhem,1,2,Ajax,2 or Over 2.5,won
15:45,PSV Eindhoven,3,1,FC Twente,1 or GG,won
15:45,PSV Eindhoven,3,1,FC Twente,Over 1.5 goals,won
