,SATURDAY 8th,,,,,
17:00,Barcelona,,,Girona,Over 1.5 goals,90
17:00,Espanyol,,,Athletic Bilbao,X2,60
17:00,Espanyol,,,Athletic Bilbao,Over 7.5 Corners,60
17:00,Osasuna,,,Elche,HT Under 1.5 goal,65
17:00,Real Madrid,,,Villarreal,Over 1.5 goals,70
17:00,Real Sociedad,,,Getafe,1,50
17:00,Real Valladolid,,,Real Mallorca,Over 1.5 goals,50
,,,,,,
,SUNDAY 9th,,,,,
20:00,Rayo Vallecano,,,Atletico Madrid,X2,90
15:15,Real Betis,,,Cadiz,Over 1.5 goals,60
